0.00000000e+000	0.00000000e+000	
5.94620379e-003	-2.55099893e-001	
1.18924076e-002	-4.39661112e-001	
1.78386114e-002	-6.18494870e-001	
2.37848152e-002	-8.01863947e-001	
2.97310190e-002	-9.13449906e-001	
3.56772227e-002	-8.90525177e-001	
4.16234265e-002	-5.89856656e-001	
4.75696303e-002	-3.24443663e-001	
5.35158341e-002	-1.56557807e-002	
5.94620379e-002	3.31713905e-001	
6.54082417e-002	6.38566287e-001	
7.13544455e-002	9.46964683e-001	
7.73006493e-002	1.26400151e+000	
8.32468531e-002	1.61438798e+000	
8.91930569e-002	1.99275364e+000	
9.51392607e-002	2.37356490e+000	
1.01085464e-001	2.88876576e+000	
1.07031668e-001	3.22568802e+000	
1.12977872e-001	3.18189409e+000	
1.18924076e-001	3.12055506e+000	
1.24870280e-001	2.98292889e+000	
1.30816483e-001	2.86723413e+000	
1.36762687e-001	2.80901266e+000	
1.42708891e-001	2.64769735e+000	
1.48655095e-001	2.54551907e+000	
1.54601299e-001	2.45785488e+000	
1.60547502e-001	2.37949707e+000	
1.66493706e-001	2.32631703e+000	
1.72439910e-001	2.25982689e+000	
1.78386114e-001	2.19182189e+000	
1.84332318e-001	2.15189377e+000	
1.90278521e-001	2.11364721e+000	
1.96224725e-001	2.07784021e+000	
2.02170929e-001	2.04324881e+000	
2.08117133e-001	2.00780950e+000	
2.14063336e-001	1.96456882e+000	
2.20009540e-001	1.93298753e+000	
2.25955744e-001	1.90194666e+000	
2.31901948e-001	1.87090579e+000	
2.37848152e-001	1.84985478e+000	
2.43794355e-001	1.83603990e+000	
2.49740559e-001	1.82222502e+000	
2.55686763e-001	1.80870569e+000	
2.61632967e-001	1.80185027e+000	
2.67579171e-001	1.79660056e+000	
2.73525374e-001	1.79071740e+000	
2.79471578e-001	1.78456963e+000	
2.85417782e-001	1.77842185e+000	
2.91363986e-001	1.77246137e+000	
2.97310190e-001	1.76658178e+000	
3.03256393e-001	1.76588045e+000	
3.09202597e-001	1.76961724e+000	
3.15148801e-001	1.77395216e+000	
3.21095005e-001	1.77837680e+000	
3.27041209e-001	1.78268499e+000	
3.32987412e-001	1.78699318e+000	
3.38933616e-001	1.79507469e+000	
3.44879820e-001	1.80820264e+000	
3.50826024e-001	1.82482412e+000	
3.56772227e-001	1.84013623e+000	
3.62718431e-001	1.85566427e+000	
3.68664635e-001	1.88164057e+000	
3.74610839e-001	1.90738553e+000	
3.80557043e-001	1.94570068e+000	
3.86503246e-001	1.98216257e+000	
3.92449450e-001	2.01814408e+000	
3.98395654e-001	2.06254400e+000	
4.04341858e-001	2.10925432e+000	
4.10288062e-001	2.15507483e+000	
4.16234265e-001	2.20089535e+000	
4.22180469e-001	2.24221571e+000	
4.28126673e-001	2.29177112e+000	
4.34072877e-001	2.37358344e+000	
4.40019081e-001	2.48854123e+000	
4.45965284e-001	2.59063629e+000	
4.51911488e-001	2.68931835e+000	
4.57857692e-001	2.81656454e+000	
4.63803896e-001	2.95302533e+000	
4.69750099e-001	3.00139027e+000	
4.75696303e-001	3.10244063e+000	
4.81642507e-001	3.14378296e+000	
4.87588711e-001	2.81058209e+000	
4.93534915e-001	2.30071037e+000	
4.99481118e-001	1.93181056e+000	
5.05427322e-001	1.58816070e+000	
5.11373526e-001	1.23444342e+000	
5.17319730e-001	8.96140740e-001	
5.23265934e-001	5.71571997e-001	
5.29212137e-001	2.63806650e-001	
5.35158341e-001	-8.55762958e-002	
5.41104545e-001	-3.82832475e-001	
5.47050749e-001	-6.50659396e-001	
5.52996953e-001	-9.61263717e-001	
5.58943156e-001	-9.68417928e-001	
5.64889360e-001	-8.55428458e-001	
5.70835564e-001	-6.81063159e-001	
5.76781768e-001	-5.11212072e-001	
5.82727972e-001	-3.35679713e-001	
5.88674175e-001	0.00000000e+000	
