0.00000000e+000	0.00000000e+000	
3.89717271e-004	1.12197483e+000	
7.79434542e-004	1.13934982e+000	
1.16915181e-003	1.15684521e+000	
1.55886908e-003	1.17445563e+000	
1.94858635e-003	1.19217599e+000	
2.33830363e-003	1.21000146e+000	
2.72802090e-003	1.22792745e+000	
3.11773817e-003	1.24594963e+000	
3.50745544e-003	1.26406388e+000	
3.89717271e-003	1.28226630e+000	
4.28688998e-003	1.30055320e+000	
4.67660725e-003	1.31892105e+000	
5.06632452e-003	1.33736651e+000	
5.45604179e-003	1.35588644e+000	
5.84575906e-003	1.37447780e+000	
6.23547634e-003	1.39313775e+000	
6.62519361e-003	1.41186356e+000	
7.01491088e-003	1.43065265e+000	
7.40462815e-003	1.44950255e+000	
7.79434542e-003	1.46841093e+000	
8.18406269e-003	1.48737556e+000	
8.57377996e-003	1.50639430e+000	
8.96349723e-003	1.52546514e+000	
9.35321450e-003	1.54458615e+000	
9.74293177e-003	1.56375548e+000	
1.01326490e-002	1.58297138e+000	
1.05223663e-002	1.60223218e+000	
1.09120836e-002	1.62153627e+000	
1.13018009e-002	1.64088213e+000	
1.16915181e-002	1.66026830e+000	
1.20812354e-002	1.67969338e+000	
1.24709527e-002	1.69915603e+000	
1.28606699e-002	1.71865498e+000	
1.32503872e-002	1.73818902e+000	
1.36401045e-002	1.75775696e+000	
1.40298218e-002	1.75849797e+000	
1.44195390e-002	1.75785385e+000	
1.48092563e-002	1.75726943e+000	
1.51989736e-002	1.75674478e+000	
1.55886908e-002	1.75627994e+000	
1.59784081e-002	1.75587497e+000	
1.63681254e-002	1.75552991e+000	
1.67578427e-002	1.75524245e+000	
1.71475599e-002	1.75500398e+000	
1.75372772e-002	1.75482606e+000	
1.79269945e-002	1.75470870e+000	
1.83167117e-002	1.75465191e+000	
1.87064290e-002	1.75465571e+000	
1.90961463e-002	1.75472009e+000	
1.94858635e-002	1.75484504e+000	
1.98755808e-002	1.75503056e+000	
2.02652981e-002	1.75527662e+000	
2.06550154e-002	1.75558319e+000	
2.10447326e-002	1.75595025e+000	
2.14344499e-002	1.75637776e+000	
2.18241672e-002	1.75686568e+000	
2.22138844e-002	1.75741394e+000	
2.26036017e-002	1.75802250e+000	
2.29933190e-002	1.75869130e+000	
2.33830363e-002	1.75942026e+000	
2.37727535e-002	1.76020931e+000	
2.41624708e-002	1.76105838e+000	
2.45521881e-002	1.76227330e+000	
2.49419053e-002	1.76587056e+000	
2.53316226e-002	1.76962908e+000	
2.57213399e-002	1.77354784e+000	
2.61110572e-002	1.77762577e+000	
2.65007744e-002	1.78186177e+000	
2.68904917e-002	1.78625474e+000	
2.72802090e-002	1.79080351e+000	
2.76699262e-002	1.79550689e+000	
2.80596435e-002	1.80036369e+000	
