0.00000000e+000	0.00000000e+000	
5.90087060e-003	-2.06914764e-001	
1.18017412e-002	-3.94361130e-001	
1.77026118e-002	-3.41810478e-001	
2.36034824e-002	-1.88339722e-001	
2.95043530e-002	4.93211104e-002	
3.54052236e-002	1.74904718e-001	
4.13060942e-002	2.11885768e-001	
4.72069648e-002	3.62523611e-001	
5.31078354e-002	5.23505952e-001	
5.90087060e-002	6.69829633e-001	
6.49095766e-002	7.86971165e-001	
7.08104472e-002	9.38101068e-001	
7.67113178e-002	1.10414149e+000	
8.26121884e-002	1.23604114e+000	
8.85130590e-002	1.37238040e+000	
9.44139296e-002	1.51913129e+000	
1.00314800e-001	1.67114610e+000	
1.06215671e-001	1.78761125e+000	
1.12116541e-001	1.86670665e+000	
1.18017412e-001	1.93474101e+000	
1.23918283e-001	1.97186176e+000	
1.29819153e-001	1.98609768e+000	
1.35720024e-001	2.00749109e+000	
1.41620894e-001	2.00346248e+000	
1.47521765e-001	1.98080286e+000	
1.53422636e-001	1.95222678e+000	
1.59323506e-001	1.93527302e+000	
1.65224377e-001	1.92050289e+000	
1.71125247e-001	1.89928370e+000	
1.77026118e-001	1.87212563e+000	
1.82926989e-001	1.85352898e+000	
1.88827859e-001	1.83664862e+000	
1.94728730e-001	1.81794858e+000	
2.00629600e-001	1.79987129e+000	
2.06530471e-001	1.77941158e+000	
2.12431342e-001	1.76170092e+000	
2.18332212e-001	1.74633550e+000	
2.24233083e-001	1.73182281e+000	
2.30133953e-001	1.72012158e+000	
2.36034824e-001	1.70821470e+000	
2.41935695e-001	1.69450547e+000	
2.47836565e-001	1.68143872e+000	
2.53737436e-001	1.67170213e+000	
2.59638306e-001	1.66267318e+000	
2.65539177e-001	1.65952354e+000	
2.71440048e-001	1.65703321e+000	
2.77340918e-001	1.65451253e+000	
2.83241789e-001	1.65333035e+000	
2.89142659e-001	1.65252572e+000	
2.95043530e-001	1.65163198e+000	
3.00944401e-001	1.65159696e+000	
3.06845271e-001	1.65436132e+000	
3.12746142e-001	1.65712567e+000	
3.18647012e-001	1.65923700e+000	
3.24547883e-001	1.66423437e+000	
3.30448753e-001	1.67270828e+000	
3.36349624e-001	1.68177151e+000	
3.42250495e-001	1.69032000e+000	
3.48151365e-001	1.69783761e+000	
3.54052236e-001	1.71039691e+000	
3.59953106e-001	1.72564823e+000	
3.65853977e-001	1.73953521e+000	
3.71754848e-001	1.75099315e+000	
3.77655718e-001	1.76764904e+000	
3.83556589e-001	1.79129938e+000	
3.89457459e-001	1.81056377e+000	
3.95358330e-001	1.82840638e+000	
4.01259201e-001	1.85089770e+000	
4.07160071e-001	1.87240002e+000	
4.13060942e-001	1.89390234e+000	
4.18961812e-001	1.91439246e+000	
4.24862683e-001	1.92797329e+000	
4.30763554e-001	1.94323700e+000	
4.36664424e-001	1.94976567e+000	
4.42565295e-001	1.97283174e+000	
4.48466165e-001	1.99589781e+000	
4.54367036e-001	2.00553735e+000	
4.60267907e-001	1.95970372e+000	
4.66168777e-001	1.90497512e+000	
4.72069648e-001	1.84325052e+000	
4.77970518e-001	1.74965939e+000	
4.83871389e-001	1.65666717e+000	
4.89772260e-001	1.51501196e+000	
4.95673130e-001	1.37608515e+000	
5.01574001e-001	1.22829270e+000	
5.07474871e-001	1.08981055e+000	
5.13375742e-001	9.11195672e-001	
5.19276613e-001	7.12997151e-001	
5.25177483e-001	5.97309941e-001	
5.31078354e-001	4.94541873e-001	
5.36979224e-001	3.85734116e-001	
5.42880095e-001	2.51264313e-001	
5.48780966e-001	2.48044704e-001	
5.54681836e-001	1.28185907e-001	
5.60582707e-001	-1.89109466e-001	
5.66483577e-001	-3.53604925e-001	
5.72384448e-001	-3.81302297e-001	
5.78285319e-001	-2.01052900e-001	
5.84186189e-001	0.00000000e+000	
